sample_id,model,faithfulness,coverage,temporal,overall,unverifiable_rate,caption,visualization
levir-cc_test_000665,Change-Agent,0.5255255511878312,1.0,1.0,0.7390390531533072,0.5,many houses are built along the roads,/root/autodl-tmp/mga-artifacts/segearth-ov3/building-road-100x3-v3/scenes/levir-cc-test-000665/overview_A_B_reference.png
levir-cc_test_000668,Draft,0.7624740937707739,0.9333333333333333,1.0,0.8526940849072591,0.0,many houses are built along the road in the open space .,/root/autodl-tmp/mga-artifacts/segearth-ov3/building-road-100x3-v3/scenes/levir-cc-test-000668/overview_A_B_reference.png
levir-cc_test_000668,Guided,0.7376722148536528,1.0,1.0,0.8557197181695091,0.5,many houses and roads have been built in the open space .,/root/autodl-tmp/mga-artifacts/segearth-ov3/building-road-100x3-v3/scenes/levir-cc-test-000668/overview_A_B_reference.png
levir-cc_test_000668,Change-Agent,0.7624740937707739,0.9333333333333333,1.0,0.8526940849072591,0.0,massive houses along the roads appear in the desert,/root/autodl-tmp/mga-artifacts/segearth-ov3/building-road-100x3-v3/scenes/levir-cc-test-000668/overview_A_B_reference.png
levir-cc_test_000673,Draft,0.20124002683047376,1.0,0.5,0.46068201475676057,0.0,several houses are built on the bareland on both sides of the road .,/root/autodl-tmp/mga-artifacts/segearth-ov3/building-road-100x3-v3/scenes/levir-cc-test-000673/overview_A_B_reference.png
levir-cc_test_000673,Guided,0.0,0.0,,0.0,0.0,the scene is the same as before .,/root/autodl-tmp/mga-artifacts/segearth-ov3/building-road-100x3-v3/scenes/levir-cc-test-000673/overview_A_B_reference.png
levir-cc_test_000673,Change-Agent,0.4024800536609475,1.0,1.0,0.6713640295135211,0.0,some houses are built along the roads,/root/autodl-tmp/mga-artifacts/segearth-ov3/building-road-100x3-v3/scenes/levir-cc-test-000673/overview_A_B_reference.png
levir-cc_test_000706,Draft,0.3112778693911861,1.0,0.4757981196404587,0.5163624520932442,0.5,many houses are built on both sides of the road .,/root/autodl-tmp/mga-artifacts/segearth-ov3/building-road-100x3-v3/scenes/levir-cc-test-000706/overview_A_B_reference.png
levir-cc_test_000706,Guided,0.3112778693911861,1.0,0.4757981196404587,0.5163624520932442,0.5,many houses are built on both sides of the road .,/root/autodl-tmp/mga-artifacts/segearth-ov3/building-road-100x3-v3/scenes/levir-cc-test-000706/overview_A_B_reference.png
levir-cc_test_000706,Change-Agent,0.6225557387823722,1.0,0.9515962392809174,0.7827249041864883,0.5,many houses are built along the roads,/root/autodl-tmp/mga-artifacts/segearth-ov3/building-road-100x3-v3/scenes/levir-cc-test-000706/overview_A_B_reference.png
levir-cc_test_000721,Draft,0.7780551157903993,1.0,0.9675017726305838,0.8714306682108365,0.0,a road with rows of houses on both sides is built on the bareland .,/root/autodl-tmp/mga-artifacts/segearth-ov3/building-road-100x3-v3/scenes/levir-cc-test-000721/overview_A_B_reference.png
levir-cc_test_000721,Guided,0.7780551157903993,1.0,0.9675017726305838,0.8714306682108365,0.0,a road with rows of houses on both sides is built on the bareland .,/root/autodl-tmp/mga-artifacts/segearth-ov3/building-road-100x3-v3/scenes/levir-cc-test-000721/overview_A_B_reference.png
levir-cc_test_000721,Change-Agent,0.7780551157903993,1.0,0.9675017726305838,0.8714306682108365,0.0,two rows of houses are built on both sides of the road,/root/autodl-tmp/mga-artifacts/segearth-ov3/building-road-100x3-v3/scenes/levir-cc-test-000721/overview_A_B_reference.png
levir-cc_test_000727,Draft,0.3526086956521739,0.9375,0.5,0.5283097826086957,0.5,many houses are built on both sides of the road .,/root/autodl-tmp/mga-artifacts/segearth-ov3/building-road-100x3-v3/scenes/levir-cc-test-000727/overview_A_B_reference.png
levir-cc_test_000727,Guided,0.3526086956521739,0.9375,0.5,0.5283097826086957,0.5,many houses are built on both sides of the road .,/root/autodl-tmp/mga-artifacts/segearth-ov3/building-road-100x3-v3/scenes/levir-cc-test-000727/overview_A_B_reference.png
levir-cc_test_000727,Change-Agent,0.7052173913043478,0.9375,1.0,0.8222445652173913,0.5,many houses are built on the bareland along the road,/root/autodl-tmp/mga-artifacts/segearth-ov3/building-road-100x3-v3/scenes/levir-cc-test-000727/overview_A_B_reference.png
levir-cc_test_000730,Draft,0.16004469222590312,1.0,0.2785961316767004,0.3937438070595868,0.0,some houses are built on both sides of the road .,/root/autodl-tmp/mga-artifacts/segearth-ov3/building-road-100x3-v3/scenes/levir-cc-test-000730/overview_A_B_reference.png
levir-cc_test_000730,Guided,0.16004469222590312,1.0,0.2785961316767004,0.3937438070595868,0.0,some houses have been built on both sides of the road .,/root/autodl-tmp/mga-artifacts/segearth-ov3/building-road-100x3-v3/scenes/levir-cc-test-000730/overview_A_B_reference.png
levir-cc_test_000730,Change-Agent,0.32008938445180624,1.0,0.5571922633534008,0.5374876141191736,0.0,more houses are built along the roads,/root/autodl-tmp/mga-artifacts/segearth-ov3/building-road-100x3-v3/scenes/levir-cc-test-000730/overview_A_B_reference.png
levir-cc_test_000748,Draft,0.5762939695844931,1.0,0.7681146052819766,0.7205846043278665,1.0,many houses are built on both sides of the roads .,/root/autodl-tmp/mga-artifacts/segearth-ov3/building-road-100x3-v3/scenes/levir-cc-test-000748/overview_A_B_reference.png
levir-cc_test_000748,Guided,0.5762939695844931,1.0,0.7681146052819766,0.7205846043278665,1.0,many houses have been built on both sides of the roads .,/root/autodl-tmp/mga-artifacts/segearth-ov3/building-road-100x3-v3/scenes/levir-cc-test-000748/overview_A_B_reference.png
levir-cc_test_000748,Change-Agent,0.5957476726767237,0.88,0.9908424908424909,0.7458297181406962,0.5,many houses are built along the roads,/root/autodl-tmp/mga-artifacts/segearth-ov3/building-road-100x3-v3/scenes/levir-cc-test-000748/overview_A_B_reference.png
levir-cc_test_000749,Draft,0.0,0.0,0.0,0.0,0.0,a building appears on the bareland on the lower-right .,/root/autodl-tmp/mga-artifacts/segearth-ov3/building-road-100x3-v3/scenes/levir-cc-test-000749/overview_A_B_reference.png
levir-cc_test_000749,Guided,0.0,0.0,0.0,0.0,0.0,a new structure appears on the bareland on the lower-right .,/root/autodl-tmp/mga-artifacts/segearth-ov3/building-road-100x3-v3/scenes/levir-cc-test-000749/overview_A_B_reference.png
levir-cc_test_000749,Change-Agent,0.0,0.0,,0.0,0.0,the scene is the same as before,/root/autodl-tmp/mga-artifacts/segearth-ov3/building-road-100x3-v3/scenes/levir-cc-test-000749/overview_A_B_reference.png
levir-cc_test_000772,Draft,0.5771192115744181,1.0,0.5,0.66741556636593,0.5,a road with houses built around appears in the middle of the scene .,/root/autodl-tmp/mga-artifacts/segearth-ov3/building-road-100x3-v3/scenes/levir-cc-test-000772/overview_A_B_reference.png
levir-cc_test_000772,Guided,0.5771192115744181,1.0,0.5,0.66741556636593,0.5,a road with houses built around it appears in the middle of the scene .,/root/autodl-tmp/mga-artifacts/segearth-ov3/building-road-100x3-v3/scenes/levir-cc-test-000772/overview_A_B_reference.png
levir-cc_test_000772,Change-Agent,0.5771192115744181,1.0,0.5,0.66741556636593,0.5,some houses are built at the corner of the road,/root/autodl-tmp/mga-artifacts/segearth-ov3/building-road-100x3-v3/scenes/levir-cc-test-000772/overview_A_B_reference.png
levir-cc_test_000775,Draft,0.8050121905476368,0.9333333333333333,1.0,0.8760900381345336,0.0,many houses are built at the crossroad .,/root/autodl-tmp/mga-artifacts/segearth-ov3/building-road-100x3-v3/scenes/levir-cc-test-000775/overview_A_B_reference.png
levir-cc_test_000775,Guided,0.6035960295255404,1.0,0.5,0.6819778162390472,0.0,many houses and roads have been built at the crossroad .,/root/autodl-tmp/mga-artifacts/segearth-ov3/building-road-100x3-v3/scenes/levir-cc-test-000775/overview_A_B_reference.png
levir-cc_test_000775,Change-Agent,0.6035960295255404,1.0,0.5,0.6819778162390472,0.0,some roads and houses are built on bareland,/root/autodl-tmp/mga-artifacts/segearth-ov3/building-road-100x3-v3/scenes/levir-cc-test-000775/overview_A_B_reference.png
levir-cc_test_000792,Draft,0.3696739499192246,1.0,0.5,0.5533206724555735,0.5,a lake appears and a road with a row of houses is built .,/root/autodl-tmp/mga-artifacts/segearth-ov3/building-road-100x3-v3/scenes/levir-cc-test-000792/overview_A_B_reference.png
levir-cc_test_000792,Guided,0.3696739499192246,1.0,0.5,0.5533206724555735,0.5,a lake and a road with a row of houses appear .,/root/autodl-tmp/mga-artifacts/segearth-ov3/building-road-100x3-v3/scenes/levir-cc-test-000792/overview_A_B_reference.png
levir-cc_test_000792,Change-Agent,,0.0,,0.0,1.0,a lake appears in the bareland,/root/autodl-tmp/mga-artifacts/segearth-ov3/building-road-100x3-v3/scenes/levir-cc-test-000792/overview_A_B_reference.png
levir-cc_test_000793,Draft,0.5231446081589358,1.0,0.5,0.6377295344874148,0.0,a road with several houses around is built on the bareland .,/root/autodl-tmp/mga-artifacts/segearth-ov3/building-road-100x3-v3/scenes/levir-cc-test-000793/overview_A_B_reference.png
levir-cc_test_000793,Guided,0.5231446081589358,1.0,0.5,0.6377295344874148,0.0,a road and several houses have been built on what was previously bare land .,/root/autodl-tmp/mga-artifacts/segearth-ov3/building-road-100x3-v3/scenes/levir-cc-test-000793/overview_A_B_reference.png
levir-cc_test_000793,Change-Agent,0.7429480088495575,0.625,1.0,0.7648714048672567,0.0,some houses are built at the corner of the scene,/root/autodl-tmp/mga-artifacts/segearth-ov3/building-road-100x3-v3/scenes/levir-cc-test-000793/overview_A_B_reference.png
levir-cc_test_000795,Draft,0.7047546788062722,1.0,1.0,0.8376150733434498,1.0,a building appears in the lower-left corner of the scene .,/root/autodl-tmp/mga-artifacts/segearth-ov3/building-road-100x3-v3/scenes/levir-cc-test-000795/overview_A_B_reference.png
levir-cc_test_000795,Guided,0.7047546788062722,1.0,1.0,0.8376150733434498,1.0,a building appears in the lower-left corner of the scene .,/root/autodl-tmp/mga-artifacts/segearth-ov3/building-road-100x3-v3/scenes/levir-cc-test-000795/overview_A_B_reference.png
levir-cc_test_000795,Change-Agent,0.7047546788062722,1.0,1.0,0.8376150733434498,1.0,a few houses are built at the bottom corner of the scene,/root/autodl-tmp/mga-artifacts/segearth-ov3/building-road-100x3-v3/scenes/levir-cc-test-000795/overview_A_B_reference.png
levir-cc_test_000796,Draft,0.5305089329901203,1.0,0.5,0.6417799131445662,0.0,a road with some houses appears on the right side of the scene .,/root/autodl-tmp/mga-artifacts/segearth-ov3/building-road-100x3-v3/scenes/levir-cc-test-000796/overview_A_B_reference.png
levir-cc_test_000796,Guided,0.5305089329901203,1.0,0.5,0.6417799131445662,0.0,a road with some houses appears on the right side of the scene .,/root/autodl-tmp/mga-artifacts/segearth-ov3/building-road-100x3-v3/scenes/levir-cc-test-000796/overview_A_B_reference.png
levir-cc_test_000796,Change-Agent,0.5305089329901203,1.0,0.5,0.6417799131445662,0.0,a road and many houses are built on the right side of the scene,/root/autodl-tmp/mga-artifacts/segearth-ov3/building-road-100x3-v3/scenes/levir-cc-test-000796/overview_A_B_reference.png
levir-cc_test_000810,Draft,0.5282555780933063,1.0,1.0,0.7405405679513184,1.0,a road appears at the bottom right corner of the scene .,/root/autodl-tmp/mga-artifacts/segearth-ov3/building-road-100x3-v3/scenes/levir-cc-test-000810/overview_A_B_reference.png
levir-cc_test_000810,Guided,0.5282555780933063,1.0,1.0,0.7405405679513184,1.0,a road appears at the bottom right corner of the scene .,/root/autodl-tmp/mga-artifacts/segearth-ov3/building-road-100x3-v3/scenes/levir-cc-test-000810/overview_A_B_reference.png
levir-cc_test_000810,Change-Agent,0.0,0.0,,0.0,0.0,the scene is the same as before,/root/autodl-tmp/mga-artifacts/segearth-ov3/building-road-100x3-v3/scenes/levir-cc-test-000810/overview_A_B_reference.png
levir-cc_test_000812,Draft,0.8629795158286778,1.0,1.0,0.9246387337057729,0.0,a road appears in the upper left of the scene .,/root/autodl-tmp/mga-artifacts/segearth-ov3/building-road-100x3-v3/scenes/levir-cc-test-000812/overview_A_B_reference.png
levir-cc_test_000812,Guided,0.8629795158286778,1.0,1.0,0.9246387337057729,0.0,a road appears in the upper left of the scene .,/root/autodl-tmp/mga-artifacts/segearth-ov3/building-road-100x3-v3/scenes/levir-cc-test-000812/overview_A_B_reference.png
levir-cc_test_000812,Change-Agent,0.8629795158286778,1.0,1.0,0.9246387337057729,0.0,a road is built on the bareland,/root/autodl-tmp/mga-artifacts/segearth-ov3/building-road-100x3-v3/scenes/levir-cc-test-000812/overview_A_B_reference.png
levir-cc_test_000825,Draft,0.3436377708978328,1.0,0.5,0.5390007739938081,0.5,many houses are built on both sides of the road .,/root/autodl-tmp/mga-artifacts/segearth-ov3/building-road-100x3-v3/scenes/levir-cc-test-000825/overview_A_B_reference.png
levir-cc_test_000825,Guided,0.3436377708978328,1.0,0.5,0.5390007739938081,0.5,many houses are built on both sides of the road .,/root/autodl-tmp/mga-artifacts/segearth-ov3/building-road-100x3-v3/scenes/levir-cc-test-000825/overview_A_B_reference.png
levir-cc_test_000825,Change-Agent,0.6872755417956656,1.0,1.0,0.8280015479876162,0.5,many houses are built along the roads,/root/autodl-tmp/mga-artifacts/segearth-ov3/building-road-100x3-v3/scenes/levir-cc-test-000825/overview_A_B_reference.png
levir-cc_test_000851,Draft,0.6216727862393112,1.0,0.5,0.6919200324316211,0.5,a house and a road appear on the upper left .,/root/autodl-tmp/mga-artifacts/segearth-ov3/building-road-100x3-v3/scenes/levir-cc-test-000851/overview_A_B_reference.png
levir-cc_test_000851,Guided,0.6216727862393112,1.0,0.5,0.6919200324316211,0.5,a house and a road appear on the upper left .,/root/autodl-tmp/mga-artifacts/segearth-ov3/building-road-100x3-v3/scenes/levir-cc-test-000851/overview_A_B_reference.png
levir-cc_test_000851,Change-Agent,0.6216727862393112,1.0,0.5,0.6919200324316211,0.5,two buildings and a road appear on the left side of the scene,/root/autodl-tmp/mga-artifacts/segearth-ov3/building-road-100x3-v3/scenes/levir-cc-test-000851/overview_A_B_reference.png
levir-cc_test_000861,Draft,0.40025437164255717,1.0,0.5,0.5701399044034065,0.5,a road with four houses appears on the left .,/root/autodl-tmp/mga-artifacts/segearth-ov3/building-road-100x3-v3/scenes/levir-cc-test-000861/overview_A_B_reference.png
levir-cc_test_000861,Guided,0.40025437164255717,1.0,0.5,0.5701399044034065,0.5,a road and several buildings appear on the left .,/root/autodl-tmp/mga-artifacts/segearth-ov3/building-road-100x3-v3/scenes/levir-cc-test-000861/overview_A_B_reference.png
levir-cc_test_000861,Change-Agent,0.6267443620402604,1.0,1.0,0.7947093991221432,1.0,two buildings and a parking lot appear on the left,/root/autodl-tmp/mga-artifacts/segearth-ov3/building-road-100x3-v3/scenes/levir-cc-test-000861/overview_A_B_reference.png
levir-cc_test_000879,Draft,0.5282095522556466,1.0,0.5008087046022645,0.6406769946610585,0.5,two rows of houses are built on both sides of the road .,/root/autodl-tmp/mga-artifacts/segearth-ov3/building-road-100x3-v3/scenes/levir-cc-test-000879/overview_A_B_reference.png
levir-cc_test_000879,Guided,0.5282095522556466,1.0,0.5008087046022645,0.6406769946610585,0.5,two rows of houses are built on both sides of the road .,/root/autodl-tmp/mga-artifacts/segearth-ov3/building-road-100x3-v3/scenes/levir-cc-test-000879/overview_A_B_reference.png
levir-cc_test_000879,Change-Agent,0.5282095522556466,1.0,0.5008087046022645,0.6406769946610585,0.5,two roads and rows of houses are built on the bareland,/root/autodl-tmp/mga-artifacts/segearth-ov3/building-road-100x3-v3/scenes/levir-cc-test-000879/overview_A_B_reference.png
levir-cc_test_000891,Draft,0.5641163611905162,0.8333333333333334,1.0,0.7185973319881173,1.0,a building with a parking lot appears on the roadside .,/root/autodl-tmp/mga-artifacts/segearth-ov3/building-road-100x3-v3/scenes/levir-cc-test-000891/overview_A_B_reference.png
levir-cc_test_000891,Guided,0.5641163611905162,0.8333333333333334,1.0,0.7185973319881173,1.0,a building with a parking lot appears on the roadside .,/root/autodl-tmp/mga-artifacts/segearth-ov3/building-road-100x3-v3/scenes/levir-cc-test-000891/overview_A_B_reference.png
levir-cc_test_000891,Change-Agent,0.5641163611905162,0.8333333333333334,1.0,0.7185973319881173,1.0,two buildings are built on the bareland,/root/autodl-tmp/mga-artifacts/segearth-ov3/building-road-100x3-v3/scenes/levir-cc-test-000891/overview_A_B_reference.png
levir-cc_test_000905,Draft,0.0,0.0,,0.0,0.0,the scene is the same as before .,/root/autodl-tmp/mga-artifacts/segearth-ov3/building-road-100x3-v3/scenes/levir-cc-test-000905/overview_A_B_reference.png
levir-cc_test_000905,Guided,,0.0,,0.0,1.0,a building appears in the bareland .,/root/autodl-tmp/mga-artifacts/segearth-ov3/building-road-100x3-v3/scenes/levir-cc-test-000905/overview_A_B_reference.png
levir-cc_test_000905,Change-Agent,0.0,0.0,,0.0,0.0,the scene is the same as before,/root/autodl-tmp/mga-artifacts/segearth-ov3/building-road-100x3-v3/scenes/levir-cc-test-000905/overview_A_B_reference.png
levir-cc_test_000913,Draft,0.5676086956521739,1.0,1.0,0.7621847826086956,1.0,a building appears on the upper left .,/root/autodl-tmp/mga-artifacts/segearth-ov3/building-road-100x3-v3/scenes/levir-cc-test-000913/overview_A_B_reference.png
levir-cc_test_000913,Guided,0.5676086956521739,1.0,1.0,0.7621847826086956,1.0,a building appears on the upper left .,/root/autodl-tmp/mga-artifacts/segearth-ov3/building-road-100x3-v3/scenes/levir-cc-test-000913/overview_A_B_reference.png
levir-cc_test_000913,Change-Agent,0.0,0.0,,0.0,0.0,the scene is the same as before,/root/autodl-tmp/mga-artifacts/segearth-ov3/building-road-100x3-v3/scenes/levir-cc-test-000913/overview_A_B_reference.png
levir-cc_test_000933,Draft,0.0,0.0,,0.0,0.0,the scene is the same as before .,/root/autodl-tmp/mga-artifacts/segearth-ov3/building-road-100x3-v3/scenes/levir-cc-test-000933/overview_A_B_reference.png
levir-cc_test_000933,Guided,0.0,0.0,0.0,0.0,0.0,a building appears in the lower right corner of the scene .,/root/autodl-tmp/mga-artifacts/segearth-ov3/building-road-100x3-v3/scenes/levir-cc-test-000933/overview_A_B_reference.png
levir-cc_test_000933,Change-Agent,0.0,0.0,,0.0,0.0,the scene is the same as before,/root/autodl-tmp/mga-artifacts/segearth-ov3/building-road-100x3-v3/scenes/levir-cc-test-000933/overview_A_B_reference.png
levir-cc_test_000943,Draft,0.5761470536118443,0.25,0.8993682310469314,0.5592545256959007,1.0,a road is built across the area .,/root/autodl-tmp/mga-artifacts/segearth-ov3/building-road-100x3-v3/scenes/levir-cc-test-000943/overview_A_B_reference.png
levir-cc_test_000943,Guided,0.5761470536118443,0.25,0.8993682310469314,0.5592545256959007,1.0,a road is built across the area .,/root/autodl-tmp/mga-artifacts/segearth-ov3/building-road-100x3-v3/scenes/levir-cc-test-000943/overview_A_B_reference.png
levir-cc_test_000943,Change-Agent,0.0,0.0,,0.0,0.0,the scene is the same as before,/root/autodl-tmp/mga-artifacts/segearth-ov3/building-road-100x3-v3/scenes/levir-cc-test-000943/overview_A_B_reference.png
levir-cc_test_001000,Draft,0.3358103315969812,1.0,0.18627126497650093,0.47194993537363983,0.0,a road is built on the middle .,/root/autodl-tmp/mga-artifacts/segearth-ov3/building-road-100x3-v3/scenes/levir-cc-test-001000/overview_A_B_reference.png
levir-cc_test_001000,Guided,0.3358103315969812,1.0,0.18627126497650093,0.47194993537363983,0.0,a road is built on the middle .,/root/autodl-tmp/mga-artifacts/segearth-ov3/building-road-100x3-v3/scenes/levir-cc-test-001000/overview_A_B_reference.png
levir-cc_test_001000,Change-Agent,0.3358103315969812,1.0,0.18627126497650093,0.47194993537363983,0.0,a road is built,/root/autodl-tmp/mga-artifacts/segearth-ov3/building-road-100x3-v3/scenes/levir-cc-test-001000/overview_A_B_reference.png
levir-cc_test_001017,Draft,0.2390605616040012,1.0,0.2518326865028029,0.43184984618276123,0.0,a road appears in the upper right corner of the scene .,/root/autodl-tmp/mga-artifacts/segearth-ov3/building-road-100x3-v3/scenes/levir-cc-test-001017/overview_A_B_reference.png
levir-cc_test_001017,Guided,0.2390605616040012,1.0,0.2518326865028029,0.43184984618276123,0.0,a road has been widened and a sidewalk has been added alongside it .,/root/autodl-tmp/mga-artifacts/segearth-ov3/building-road-100x3-v3/scenes/levir-cc-test-001017/overview_A_B_reference.png
levir-cc_test_001017,Change-Agent,0.2390605616040012,1.0,0.2518326865028029,0.43184984618276123,0.0,two roads have been built,/root/autodl-tmp/mga-artifacts/segearth-ov3/building-road-100x3-v3/scenes/levir-cc-test-001017/overview_A_B_reference.png
