sample_id,model,claim_id,entity,change_type,role,status,faithfulness,spatial_support,temporal_support,grounding_confidence,reason
levir-cc_test_000748,Draft,c002,road,add,changed,unverifiable,0.5568402664922626,0.5630075609073089,0.5453867197214624,0.9453125,Evidence is ambiguous under the configured thresholds.
levir-cc_test_000748,Guided,c001,building,add,changed,unverifiable,0.5957476726767237,0.3830043090490029,0.9908424908424909,0.490234375,Evidence is ambiguous under the configured thresholds.
levir-cc_test_000748,Guided,c002,road,add,changed,unverifiable,0.5568402664922626,0.5630075609073089,0.5453867197214624,0.9453125,Evidence is ambiguous under the configured thresholds.
levir-cc_test_000748,Change-Agent,c001,building,add,changed,unverifiable,0.5957476726767237,0.3830043090490029,0.9908424908424909,0.490234375,Evidence is ambiguous under the configured thresholds.
levir-cc_test_000748,Change-Agent,c002,road,none,context,supported,0.9453125,,,0.9453125,Context existence is supported; change-mask overlap is not penalized.
levir-cc_test_000749,Draft,c001,building,add,changed,contradicted,0.0,0.0,0.0,0.94140625,A changed-entity claim contradicts an empty ground-truth change mask.
levir-cc_test_000772,Draft,c001,road,add,changed,contradicted,0.4449777874092534,0.6845812113988514,0.0,0.97265625,The grounded entity is inconsistent with the change evidence.
levir-cc_test_000772,Draft,c002,building,add,changed,unverifiable,0.7092606357395829,0.5527086703685891,1.0,0.87890625,Evidence is ambiguous under the configured thresholds.
levir-cc_test_000772,Guided,c001,road,add,changed,contradicted,0.4449777874092534,0.6845812113988514,0.0,0.97265625,The grounded entity is inconsistent with the change evidence.
levir-cc_test_000772,Guided,c002,building,add,changed,unverifiable,0.7092606357395829,0.5527086703685891,1.0,0.87890625,Evidence is ambiguous under the configured thresholds.
levir-cc_test_000772,Change-Agent,c001,building,add,changed,unverifiable,0.7092606357395829,0.5527086703685891,1.0,0.87890625,Evidence is ambiguous under the configured thresholds.
levir-cc_test_000772,Change-Agent,c002,road,add,changed,contradicted,0.4449777874092534,0.6845812113988514,0.0,0.97265625,The grounded entity is inconsistent with the change evidence.
levir-cc_test_000775,Draft,c001,building,add,changed,supported,0.8050121905476368,0.7000187546886721,1.0,0.93359375,Spatial and temporal evidence support the changed-entity claim.
levir-cc_test_000775,Guided,c001,building,add,changed,supported,0.8050121905476368,0.7000187546886721,1.0,0.93359375,Spatial and temporal evidence support the changed-entity claim.
levir-cc_test_000775,Guided,c002,road,add,changed,contradicted,0.40217986850344395,0.6187382592360676,0.0,0.95703125,The grounded entity is inconsistent with the change evidence.
levir-cc_test_000775,Change-Agent,c001,road,add,changed,contradicted,0.40217986850344395,0.6187382592360676,0.0,0.95703125,The grounded entity is inconsistent with the change evidence.
levir-cc_test_000775,Change-Agent,c002,building,add,changed,supported,0.8050121905476368,0.7000187546886721,1.0,0.93359375,Spatial and temporal evidence support the changed-entity claim.
levir-cc_test_000792,Draft,c001,road,add,changed,contradicted,0.053947899838449116,0.08299676898222941,0.0,0.91796875,The grounded entity is inconsistent with the change evidence.
levir-cc_test_000792,Draft,c002,building,add,changed,unverifiable,0.6854,0.516,1.0,0.58203125,Evidence is ambiguous under the configured thresholds.
levir-cc_test_000792,Guided,c001,road,add,changed,contradicted,0.053947899838449116,0.08299676898222941,0.0,0.91796875,The grounded entity is inconsistent with the change evidence.
levir-cc_test_000792,Guided,c002,building,add,changed,unverifiable,0.6854,0.516,1.0,0.58203125,Evidence is ambiguous under the configured thresholds.
levir-cc_test_000793,Draft,c001,road,add,changed,contradicted,0.30334120746831417,0.46667878072048335,0.0,0.95703125,The grounded entity is inconsistent with the change evidence.
levir-cc_test_000793,Draft,c002,building,add,changed,supported,0.7429480088495575,0.6045353982300885,1.0,0.85546875,Spatial and temporal evidence support the changed-entity claim.
levir-cc_test_000793,Guided,c001,road,add,changed,contradicted,0.30334120746831417,0.46667878072048335,0.0,0.95703125,The grounded entity is inconsistent with the change evidence.
levir-cc_test_000793,Guided,c002,building,add,changed,supported,0.7429480088495575,0.6045353982300885,1.0,0.85546875,Spatial and temporal evidence support the changed-entity claim.
levir-cc_test_000793,Change-Agent,c001,building,add,changed,supported,0.7429480088495575,0.6045353982300885,1.0,0.85546875,Spatial and temporal evidence support the changed-entity claim.
levir-cc_test_000795,Draft,c001,building,add,changed,unverifiable,0.7047546788062722,0.5457764289327264,1.0,0.6484375,Evidence is ambiguous under the configured thresholds.
levir-cc_test_000795,Guided,c001,building,add,changed,unverifiable,0.7047546788062722,0.5457764289327264,1.0,0.6484375,Evidence is ambiguous under the configured thresholds.
levir-cc_test_000795,Change-Agent,c001,building,add,changed,unverifiable,0.7047546788062722,0.5457764289327264,1.0,0.6484375,Evidence is ambiguous under the configured thresholds.
levir-cc_test_000796,Draft,c001,road,add,changed,contradicted,0.3208043694141013,0.49354518371400197,0.0,0.9609375,The grounded entity is inconsistent with the change evidence.
levir-cc_test_000796,Draft,c002,building,add,changed,supported,0.7402134965661391,0.6003284562555987,1.0,0.91015625,Spatial and temporal evidence support the changed-entity claim.
levir-cc_test_000796,Guided,c001,road,add,changed,contradicted,0.3208043694141013,0.49354518371400197,0.0,0.9609375,The grounded entity is inconsistent with the change evidence.
levir-cc_test_000796,Guided,c002,building,add,changed,supported,0.7402134965661391,0.6003284562555987,1.0,0.91015625,Spatial and temporal evidence support the changed-entity claim.
levir-cc_test_000796,Change-Agent,c001,road,add,changed,contradicted,0.3208043694141013,0.49354518371400197,0.0,0.9609375,The grounded entity is inconsistent with the change evidence.
levir-cc_test_000796,Change-Agent,c002,building,add,changed,supported,0.7402134965661391,0.6003284562555987,1.0,0.91015625,Spatial and temporal evidence support the changed-entity claim.
levir-cc_test_000810,Draft,c001,road,add,changed,unverifiable,0.5282555780933063,0.2742393509127789,1.0,0.89453125,Evidence is ambiguous under the configured thresholds.
levir-cc_test_000810,Guided,c001,road,add,changed,unverifiable,0.5282555780933063,0.2742393509127789,1.0,0.89453125,Evidence is ambiguous under the configured thresholds.
levir-cc_test_000812,Draft,c001,road,add,changed,supported,0.8629795158286778,0.7891992551210428,1.0,0.93359375,Spatial and temporal evidence support the changed-entity claim.
levir-cc_test_000812,Guided,c001,road,add,changed,supported,0.8629795158286778,0.7891992551210428,1.0,0.93359375,Spatial and temporal evidence support the changed-entity claim.
levir-cc_test_000812,Change-Agent,c001,road,add,changed,supported,0.8629795158286778,0.7891992551210428,1.0,0.93359375,Spatial and temporal evidence support the changed-entity claim.
levir-cc_test_000825,Draft,c001,building,add,changed,unverifiable,0.6872755417956656,0.5188854489164086,1.0,0.90625,Evidence is ambiguous under the configured thresholds.
levir-cc_test_000825,Draft,c002,road,add,changed,contradicted,0.0,0.0,0.0,0.97265625,A changed-entity claim contradicts an empty ground-truth change mask.
levir-cc_test_000825,Guided,c001,building,add,changed,unverifiable,0.6872755417956656,0.5188854489164086,1.0,0.90625,Evidence is ambiguous under the configured thresholds.
levir-cc_test_000825,Guided,c002,road,add,changed,contradicted,0.0,0.0,0.0,0.97265625,A changed-entity claim contradicts an empty ground-truth change mask.
levir-cc_test_000825,Change-Agent,c001,building,add,changed,unverifiable,0.6872755417956656,0.5188854489164086,1.0,0.90625,Evidence is ambiguous under the configured thresholds.
levir-cc_test_000825,Change-Agent,c002,road,none,context,supported,0.97265625,,,0.97265625,Context existence is supported; change-mask overlap is not penalized.
levir-cc_test_000851,Draft,c001,building,add,changed,unverifiable,0.7321570859419465,0.5879339783722254,1.0,0.5,Evidence is ambiguous under the configured thresholds.
levir-cc_test_000851,Draft,c002,road,add,changed,contradicted,0.511188486536676,0.78644382544104,0.0,0.9140625,The grounded entity is inconsistent with the change evidence.
levir-cc_test_000851,Guided,c001,building,add,changed,unverifiable,0.7321570859419465,0.5879339783722254,1.0,0.5,Evidence is ambiguous under the configured thresholds.
levir-cc_test_000851,Guided,c002,road,add,changed,contradicted,0.511188486536676,0.78644382544104,0.0,0.9140625,The grounded entity is inconsistent with the change evidence.
levir-cc_test_000851,Change-Agent,c001,building,add,changed,unverifiable,0.7321570859419465,0.5879339783722254,1.0,0.5,Evidence is ambiguous under the configured thresholds.
levir-cc_test_000851,Change-Agent,c002,road,add,changed,contradicted,0.511188486536676,0.78644382544104,0.0,0.9140625,The grounded entity is inconsistent with the change evidence.
levir-cc_test_000861,Draft,c001,road,add,changed,contradicted,0.1737643812448539,0.26732981729977523,0.0,0.84765625,The grounded entity is inconsistent with the change evidence.
levir-cc_test_000861,Draft,c002,building,add,changed,unverifiable,0.6267443620402604,0.4257605569850159,1.0,0.74609375,Evidence is ambiguous under the configured thresholds.
levir-cc_test_000861,Guided,c001,road,add,changed,contradicted,0.1737643812448539,0.26732981729977523,0.0,0.84765625,The grounded entity is inconsistent with the change evidence.
levir-cc_test_000861,Guided,c002,building,add,changed,unverifiable,0.6267443620402604,0.4257605569850159,1.0,0.74609375,Evidence is ambiguous under the configured thresholds.
levir-cc_test_000861,Change-Agent,c001,building,add,changed,unverifiable,0.6267443620402604,0.4257605569850159,1.0,0.74609375,Evidence is ambiguous under the configured thresholds.
levir-cc_test_000879,Draft,c001,building,add,changed,unverifiable,0.6463819108821498,0.4559721705879229,1.0,0.96875,Evidence is ambiguous under the configured thresholds.
levir-cc_test_000879,Draft,c002,road,add,changed,contradicted,0.4100371936291434,0.6299555390885513,0.0016174092045287969,0.9921875,The grounded entity is inconsistent with the change evidence.
levir-cc_test_000879,Guided,c001,building,add,changed,unverifiable,0.6463819108821498,0.4559721705879229,1.0,0.96875,Evidence is ambiguous under the configured thresholds.
levir-cc_test_000879,Guided,c002,road,add,changed,contradicted,0.4100371936291434,0.6299555390885513,0.0016174092045287969,0.9921875,The grounded entity is inconsistent with the change evidence.
levir-cc_test_000879,Change-Agent,c001,road,add,changed,contradicted,0.4100371936291434,0.6299555390885513,0.0016174092045287969,0.9921875,The grounded entity is inconsistent with the change evidence.
levir-cc_test_000879,Change-Agent,c002,building,add,changed,unverifiable,0.6463819108821498,0.4559721705879229,1.0,0.96875,Evidence is ambiguous under the configured thresholds.
levir-cc_test_000891,Draft,c001,building,add,changed,unverifiable,0.5641163611905162,0.329409786446948,1.0,0.90625,Evidence is ambiguous under the configured thresholds.
levir-cc_test_000891,Guided,c001,building,add,changed,unverifiable,0.5641163611905162,0.329409786446948,1.0,0.90625,Evidence is ambiguous under the configured thresholds.
levir-cc_test_000891,Change-Agent,c001,building,add,changed,unverifiable,0.5641163611905162,0.329409786446948,1.0,0.90625,Evidence is ambiguous under the configured thresholds.
levir-cc_test_000905,Guided,c001,building,add,changed,unverifiable,,,,0.01031494140625,Target-time entity support is missing or below the grounding threshold.
levir-cc_test_000913,Draft,c001,building,add,changed,unverifiable,0.5676086956521739,0.3347826086956522,1.0,0.5625,Evidence is ambiguous under the configured thresholds.
levir-cc_test_000913,Guided,c001,building,add,changed,unverifiable,0.5676086956521739,0.3347826086956522,1.0,0.5625,Evidence is ambiguous under the configured thresholds.
levir-cc_test_000933,Guided,c001,building,add,changed,contradicted,0.0,0.0,0.0,0.98046875,A changed-entity claim contradicts an empty ground-truth change mask.
levir-cc_test_000943,Draft,c001,road,add,changed,unverifiable,0.5761470536118443,0.4021048811467973,0.8993682310469314,0.98046875,Evidence is ambiguous under the configured thresholds.
levir-cc_test_000943,Guided,c001,road,add,changed,unverifiable,0.5761470536118443,0.4021048811467973,0.8993682310469314,0.98046875,Evidence is ambiguous under the configured thresholds.
levir-cc_test_001000,Draft,c001,road,add,changed,contradicted,0.3358103315969812,0.41633136746954746,0.18627126497650093,0.91796875,The grounded entity is inconsistent with the change evidence.
levir-cc_test_001000,Guided,c001,road,add,changed,contradicted,0.3358103315969812,0.41633136746954746,0.18627126497650093,0.91796875,The grounded entity is inconsistent with the change evidence.
levir-cc_test_001000,Change-Agent,c001,road,add,changed,contradicted,0.3358103315969812,0.41633136746954746,0.18627126497650093,0.91796875,The grounded entity is inconsistent with the change evidence.
levir-cc_test_001017,Draft,c001,road,add,changed,contradicted,0.2390605616040012,0.23218326358156952,0.2518326865028029,0.96484375,The grounded entity is inconsistent with the change evidence.
levir-cc_test_001017,Guided,c001,road,add,changed,contradicted,0.2390605616040012,0.23218326358156952,0.2518326865028029,0.96484375,The grounded entity is inconsistent with the change evidence.
levir-cc_test_001017,Change-Agent,c001,road,add,changed,contradicted,0.2390605616040012,0.23218326358156952,0.2518326865028029,0.96484375,The grounded entity is inconsistent with the change evidence.
